Gameid,Home,Visitor,Date,Home Wins,Visitor Wins,Home Losses,Visitor Losses,Home Total Runs Difference,OBP Difference,AVG Difference,SLG Difference,OPS Difference,ISO Difference,Hits Difference,Strikeouts Difference,Walks Difference,ERA Difference,WHIP Difference,K9 Difference,BB9 Difference,Home Recency Adv,Run Differential,Head to Head,Home Win
20230423MILBOS,MIL,BOS,20230423,15,11,6,11,20.0,0.030000000000000027,0.02300000000000002,-0.032999999999999974,-0.0030000000000000027,-0.055999999999999994,-3,26,11,12.090000000000002,6.936,-10.2,-0.6000000000000001,1,30.0,0,0
20230423PHICOL,PHI,COL,20230423,10,6,12,16,37.0,0.04300000000000004,0.04600000000000001,0.08700000000000002,0.13,0.04100000000000001,72,50,12,5.03,2.599,4.5,-3.0999999999999996,5,32.0,1,1
20230423PITCIN,PIT,CIN,20230423,15,7,7,14,4.0,0.015000000000000013,0.008000000000000007,0.08100000000000002,0.09700000000000009,0.07300000000000001,-9,-35,-3,-0.8799999999999999,0.08699999999999974,-4.799999999999999,1.5,5,43.0,2,1
20230423SFNNYN,SFN,NYN,20230423,7,14,13,8,-28.0,-0.044999999999999984,-0.032,0.02999999999999997,-0.015000000000000013,0.06199999999999997,-25,37,-25,-4.3,-0.0940000000000003,2.2,-1.8000000000000003,-5,-35.0,-1,1
20230423ANAKCA,ANA,KCA,20230423,10,5,11,16,51.0,0.10999999999999999,0.07100000000000004,0.22800000000000004,0.3380000000000001,0.157,6,-11,19,0.1200000000000001,-0.14800000000000013,4.299999999999999,0.8999999999999999,2,57.0,0,1
20230423BALDET,BAL,DET,20230423,13,7,7,12,17.0,0.039000000000000035,0.035,0.09199999999999997,0.131,0.05699999999999997,40,16,31,-3.8200000000000003,-1.6000000000000005,4.6000000000000005,2.5000000000000004,3,58.0,2,1
20230423CLEMIA,CLE,MIA,20230423,10,12,11,9,-2.0,0.024999999999999967,-0.016000000000000014,-0.04299999999999998,-0.017000000000000015,-0.02699999999999997,-9,-39,33,2.78,3.838,-10.3,-3.2,-5,11.0,-2,1
20230423MINWAS,MIN,WAS,20230423,11,7,10,13,23.0,-0.02300000000000002,-0.02100000000000002,0.056999999999999995,0.03400000000000003,0.07800000000000001,-40,18,-14,6.3,5.25,-5.8,-2.7,0,28.0,-2,1
20230423NYATOR,NYA,TOR,20230423,13,12,8,9,8.0,-0.020999999999999963,-0.04300000000000004,-0.03899999999999998,-0.06000000000000005,0.004000000000000059,-57,6,4,-5.089999999999999,-2.076,-1.0999999999999996,1.3,1,33.0,0,0
20230423SEASLN,SEA,SLN,20230423,10,8,11,13,8.0,0.0,0.008000000000000007,0.04400000000000004,0.04499999999999993,0.03600000000000003,25,38,3,-4.84,-0.9739999999999993,-1.5,-3.0,2,11.0,2,0
20230423TBACHA,TBA,CHA,20230423,18,7,3,14,84.0,0.03799999999999998,0.025000000000000022,0.08200000000000002,0.12,0.056999999999999995,41,20,15,1.0799999999999996,0.2290000000000001,-0.1999999999999993,-0.8999999999999999,5,113.0,2,1
20230423TEXOAK,TEX,OAK,20230423,13,4,7,17,86.0,-0.029000000000000026,0.017999999999999988,0.07300000000000001,0.04300000000000004,0.05500000000000002,35,14,-8,3.93,3.321,6.799999999999999,-2.5999999999999996,5,157.0,0,1
20230424ARIKCA,ARI,KCA,20230424,12,5,11,17,62.0,0.04299999999999998,0.035,0.10100000000000003,0.14400000000000002,0.06600000000000003,21,-19,2,3.0,3.857,-7.7,-5.6,2,47.0,0,1
20230424ATLMIA,ATL,MIA,20230424,14,12,8,10,-1.0,0.015000000000000013,-0.01100000000000001,0.027000000000000024,0.041999999999999926,0.038000000000000034,21,17,38,1.62,2.127,5.5,-3.5999999999999996,-1,47.0,0,1
20230424CINTEX,CIN,TEX,20230424,7,14,15,7,-45.0,-0.017000000000000015,-0.034,-0.09900000000000003,-0.11699999999999999,-0.06500000000000003,6,21,24,0.34000000000000075,-0.633,3.0999999999999996,0.8,-5,-82.0,0,1
20230424MILDET,MIL,DET,20230424,15,7,7,13,26.0,0.03999999999999998,0.04200000000000001,0.04199999999999998,0.08199999999999996,-2.7755575615628914e-17,11,-25,10,0.28000000000000025,1.6880000000000002,-0.39999999999999947,-3.3,2,69.0,0,0
20230424SFNSLN,SFN,SLN,20230424,8,9,13,13,-15.0,-0.068,-0.038000000000000006,-0.069,-0.138,-0.031,-24,-2,-34,2.05,-0.4710000000000001,2.499999999999999,-0.6000000000000001,-1,-12.0,0,1
20230424ANAOAK,ANA,OAK,20230424,11,4,11,18,58.0,0.017000000000000015,-0.013000000000000012,0.063,0.08000000000000007,0.07600000000000001,11,16,24,-1.879999999999999,-1.8639999999999999,-1.6000000000000005,1.0999999999999996,3,111.0,1,0
20230424BALBOS,BAL,BOS,20230424,14,12,7,11,5.0,-0.010000000000000009,-0.009000000000000008,-0.006000000000000005,-0.016000000000000014,0.0030000000000000027,7,25,10,1.7300000000000004,0.8220000000000001,-8.3,-1.6,1,7.0,-1,1
20230424CLECOL,CLE,COL,20230424,11,6,11,17,17.0,0.031000000000000028,0.007000000000000006,-0.0040000000000000036,0.026000000000000023,-0.01100000000000001,6,-13,23,7.8999999999999995,2.0699999999999994,-1.0999999999999996,-2.5,3,48.0,0,0
20230424MINNYA,MIN,NYA,20230424,12,13,10,9,-11.0,0.01200000000000001,0.025999999999999995,0.05399999999999999,0.06600000000000006,0.027999999999999997,-6,-1,-17,4.58,0.6550000000000002,4.0,-0.5,-1,-9.0,0,1
20230424TBAHOU,TBA,HOU,20230424,19,12,3,10,54.0,0.03699999999999998,0.02899999999999997,0.17800000000000005,0.21500000000000008,0.14900000000000008,15,-7,2,1.0500000000000003,1.6710000000000003,7.000000000000001,-1.5000000000000002,0,61.0,0,1
20230424TORCHA,TOR,CHA,20230424,13,7,9,15,28.0,0.039000000000000035,0.029000000000000026,-0.007000000000000006,0.03200000000000003,-0.03600000000000003,34,7,14,2.1899999999999995,1.4700000000000006,-4.700000000000001,-0.5,3,27.0,0,1
20230425ARIKCA,ARI,KCA,20230425,13,5,11,18,63.0,0.07299999999999995,0.07299999999999998,0.124,0.19800000000000006,0.05100000000000002,32,-19,1,3.3599999999999994,1.0990000000000002,-2.6000000000000005,0.6999999999999997,4,49.0,1,0
20230425ATLMIA,ATL,MIA,20230425,15,12,8,11,10.0,0.06899999999999995,0.04500000000000001,0.11299999999999999,0.18199999999999994,0.06799999999999998,45,20,37,-3.22,-4.837,6.9,4.0,0,69.0,1,1
20230425CHNSDN,CHN,SDN,20230425,12,12,9,12,19.0,0.09400000000000003,0.12200000000000003,0.20799999999999996,0.30200000000000005,0.08599999999999994,21,-31,-28,4.5600000000000005,3.0269999999999997,-1.9000000000000004,-3.6,1,52.0,0,1
20230425CINTEX,CIN,TEX,20230425,8,14,15,8,-44.0,-0.01799999999999996,-0.03600000000000003,-0.11599999999999999,-0.134,-0.07999999999999996,-50,-22,-2,-2.57,1.7140000000000004,3.9000000000000004,0.0,-4,-80.0,1,1
20230425MILDET,MIL,DET,20230425,15,8,8,13,24.0,0.05099999999999999,0.05000000000000002,0.09800000000000003,0.15000000000000002,0.048000000000000015,57,45,36,3.3600000000000003,1.1189999999999998,1.3999999999999995,-1.1000000000000005,0,65.0,-1,0
20230425NYNWAS,NYN,WAS,20230425,14,7,9,14,38.0,0.030999999999999972,0.006000000000000005,0.04899999999999999,0.08099999999999996,0.04299999999999998,-17,-15,24,1.8100000000000003,-1.3520000000000003,-2.6999999999999997,4.0,4,39.0,0,0
20230425PHISEA,PHI,SEA,20230425,11,10,12,12,10.0,0.03799999999999998,0.061,0.09400000000000003,0.131,0.03300000000000003,46,20,-3,-0.9300000000000002,0.2450000000000001,-3.0,-1.5000000000000002,1,-11.0,0,0
20230425PITLAN,PIT,LAN,20230425,16,12,7,11,-25.0,0.07999999999999996,0.08200000000000002,0.11399999999999999,0.19500000000000006,0.03199999999999997,21,-14,-4,2.69,0.35299999999999976,1.3999999999999995,1.0,3,6.0,0,0
20230425SFNSLN,SFN,SLN,20230425,9,9,13,14,-11.0,-0.02799999999999997,-0.036000000000000004,-0.0040000000000000036,-0.03200000000000003,0.032,-30,43,-13,1.0499999999999998,1.1219999999999999,7.4,0.20000000000000018,0,-4.0,1,1
20230425ANAOAK,ANA,OAK,20230425,11,5,12,18,57.0,0.010000000000000009,-0.009999999999999981,-0.02200000000000002,-0.01200000000000001,-0.012000000000000038,9,1,2,0.56,-0.13600000000000012,-3.2,0.6000000000000001,2,109.0,0,1
20230425BALBOS,BAL,BOS,20230425,15,12,7,12,6.0,0.004999999999999949,-0.018000000000000016,-0.01200000000000001,-0.006000000000000005,0.006000000000000005,12,40,26,8.5,1.5,0.5,-1.7999999999999998,3,9.0,0,0
20230425CLECOL,CLE,COL,20230425,11,7,12,17,11.0,0.0010000000000000009,0.0010000000000000009,-0.014000000000000012,-0.013000000000000012,-0.015000000000000013,3,-23,19,4.470000000000001,2.241,-3.2,-4.1,2,36.0,-1,0
20230425MINNYA,MIN,NYA,20230425,13,13,10,10,-6.0,0.031000000000000028,0.05400000000000002,0.07600000000000001,0.10799999999999998,0.021999999999999992,23,12,-9,-0.15000000000000036,0.806,1.9000000000000004,-0.10000000000000009,-1,1.0,1,1
20230425TBAHOU,TBA,HOU,20230425,20,12,3,11,59.0,0.044999999999999984,0.043999999999999984,0.18300000000000005,0.22699999999999998,0.13900000000000007,-5,-31,-10,3.1999999999999997,1.3879999999999995,0.09999999999999964,-0.7000000000000002,1,71.0,1,0
20230425TORCHA,TOR,CHA,20230425,14,7,9,16,31.0,0.030000000000000027,0.028000000000000025,-0.0020000000000000018,0.028000000000000025,-0.030000000000000027,52,20,14,-3.0700000000000003,0.8440000000000003,1.9000000000000004,-3.3999999999999995,4,33.0,1,1
20230426ARIKCA,ARI,KCA,20230426,13,6,12,18,62.0,0.09300000000000003,0.11300000000000002,0.13499999999999995,0.22899999999999998,0.021999999999999936,18,-21,-15,5.01,1.7349999999999999,7.800000000000001,-0.6000000000000001,3,47.0,0,1
20230426ATLMIA,ATL,MIA,20230426,16,12,8,12,13.0,0.03700000000000003,0.019000000000000017,0.08700000000000002,0.124,0.068,42,34,40,4.31,-0.19600000000000017,1.6000000000000005,0.5,1,75.0,2,1
20230426CHNSDN,CHN,SDN,20230426,13,12,9,13,25.0,0.09100000000000003,0.093,0.17400000000000004,0.265,0.08100000000000004,29,-17,-4,3.9,2.386,1.0999999999999996,-0.7000000000000002,1,64.0,1,0
20230426CINTEX,CIN,TEX,20230426,9,14,15,9,-43.0,0.0,0.01200000000000001,-0.07800000000000001,-0.07700000000000007,-0.09000000000000002,-26,-29,-8,1.8400000000000003,0.8460000000000001,0.9000000000000004,-1.0,-3,-78.0,2,1
20230426MILDET,MIL,DET,20230426,15,9,9,13,23.0,0.031000000000000028,0.01899999999999999,0.03600000000000003,0.06599999999999995,0.017000000000000043,17,5,22,2.03,0.8289999999999997,-0.9000000000000004,0.6000000000000001,-1,63.0,-2,1
20230426NYNWAS,NYN,WAS,20230426,14,8,10,14,33.0,-0.0030000000000000027,-0.01999999999999999,0.04199999999999998,0.038999999999999924,0.06199999999999997,-15,5,21,-0.81,-0.3620000000000001,-0.20000000000000107,-0.09999999999999964,2,29.0,-1,0
20230426PHISEA,PHI,SEA,20230426,11,11,13,12,8.0,0.03600000000000003,0.052999999999999964,0.06999999999999995,0.10599999999999998,0.016999999999999987,45,14,-2,-0.16999999999999993,-0.8480000000000003,-4.1000000000000005,3.4999999999999996,0,-15.0,-1,1
20230426PITLAN,PIT,LAN,20230426,16,13,8,11,-26.0,0.030999999999999972,0.04300000000000001,0.07799999999999996,0.10899999999999999,0.03499999999999995,52,8,2,-4.71,-4.571,8.1,3.9,2,4.0,-1,1
20230426SFNSLN,SFN,SLN,20230426,10,9,13,15,-10.0,0.046999999999999986,0.02300000000000002,0.021999999999999964,0.07100000000000006,-0.0010000000000000564,-41,-2,-16,4.03,2.359,-2.0999999999999996,-3.4000000000000004,2,-2.0,2,1
20230426ANAOAK,ANA,OAK,20230426,12,5,12,19,59.0,0.023999999999999966,-0.015000000000000013,0.0010000000000000009,0.025000000000000022,0.016000000000000014,23,12,23,-3.37,-4.339,7.2,5.8,3,113.0,1,1
20230426BALBOS,BAL,BOS,20230426,15,13,8,12,4.0,-0.027000000000000024,-0.04799999999999999,-0.07899999999999996,-0.10599999999999998,-0.030999999999999972,-11,24,15,1.5899999999999999,1.657,-3.2,-2.5999999999999996,2,5.0,-1,1
20230426CLECOL,CLE,COL,20230426,11,8,13,17,7.0,-0.03400000000000003,-0.049000000000000016,-0.08400000000000002,-0.119,-0.035,-8,-45,7,4.5,2.812,-7.3,-1.1,0,28.0,-2,1
20230426MINNYA,MIN,NYA,20230426,14,13,10,11,-2.0,-0.0050000000000000044,-0.0050000000000000044,0.013000000000000012,0.009000000000000008,0.018000000000000016,-15,-34,-16,0.34999999999999964,0.1499999999999999,-2.8999999999999986,-2.4000000000000004,-1,9.0,2,0
20230426TBAHOU,TBA,HOU,20230426,20,13,4,11,54.0,0.04899999999999999,0.04099999999999998,0.19999999999999996,0.25,0.15899999999999997,2,-21,3,-2.7700000000000005,-0.8469999999999995,-1.8000000000000007,-1.4000000000000001,0,61.0,0,0
20230426TORCHA,TOR,CHA,20230426,15,7,9,17,38.0,0.07600000000000001,0.04500000000000001,0.02999999999999997,0.10499999999999998,-0.015000000000000041,63,0,35,3.22,1.741,-1.5999999999999996,-4.1,4,47.0,2,1
20230427ATLMIA,ATL,MIA,20230427,17,12,8,13,15.0,0.0,-0.01200000000000001,0.045999999999999985,0.04499999999999993,0.057999999999999996,33,26,38,-3.0399999999999996,-0.7089999999999996,-0.5,3.9,2,79.0,3,0
20230427CHNSDN,CHN,SDN,20230427,13,13,10,13,23.0,0.08700000000000002,0.09499999999999997,0.07700000000000001,0.16300000000000003,-0.01799999999999996,11,-47,-23,-3.53,-1.2220000000000004,-2.9000000000000004,1.3000000000000003,1,60.0,0,1
20230427NYNWAS,NYN,WAS,20230427,14,9,11,14,30.0,-0.007000000000000006,-0.026000000000000023,0.014000000000000012,0.006000000000000005,0.040000000000000036,-2,8,29,3.38,0.6639999999999997,6.1,0.9000000000000001,0,23.0,-2,1
20230427PHISEA,PHI,SEA,20230427,12,11,13,13,9.0,0.046999999999999986,0.04200000000000001,0.04899999999999999,0.09499999999999997,0.0069999999999999785,41,7,5,0.5699999999999998,0.34299999999999997,6.8,3.1,2,-13.0,0,1
20230427PITLAN,PIT,LAN,20230427,17,13,8,12,-19.0,0.030999999999999972,0.04200000000000001,0.019000000000000017,0.04999999999999993,-0.022999999999999993,0,-51,-13,-0.31000000000000005,-0.07299999999999995,-0.9000000000000004,1.7,3,18.0,0,1
20230427SFNSLN,SFN,SLN,20230427,11,9,13,16,-6.0,0.03200000000000003,0.01899999999999999,0.07700000000000001,0.11099999999999999,0.058000000000000024,4,50,-1,3.01,2.2229999999999994,2.5,-1.3,3,6.0,3,0
20230427ANAOAK,ANA,OAK,20230427,13,5,12,20,67.0,0.033999999999999975,0.060000000000000026,0.174,0.20799999999999996,0.11399999999999996,38,9,2,4.409999999999999,0.8819999999999997,2.700000000000001,3.2,4,129.0,2,1
20230427CHATBA,CHA,TBA,20230427,7,20,18,5,-86.0,-0.063,-0.04500000000000001,-0.09899999999999998,-0.16099999999999992,-0.053999999999999965,-31,10,-16,-0.8699999999999999,-0.31499999999999995,0.09999999999999964,0.39999999999999947,-6,-136.0,-3,0
20230427DETBAL,DET,BAL,20230427,9,16,14,8,-21.0,-0.018000000000000016,-0.016000000000000014,-0.04099999999999998,-0.05900000000000005,-0.024999999999999967,-32,28,-20,-3.9599999999999995,-0.9989999999999997,0.39999999999999947,1.5999999999999996,-3,-64.0,-3,0
20230427MINKCA,MIN,KCA,20230427,14,6,11,19,49.0,0.056999999999999995,0.05199999999999999,0.15000000000000002,0.20700000000000007,0.09800000000000003,15,4,10,1.35,0.42799999999999994,2.8,0.8,2,68.0,3,1
20230427TEXNYA,TEX,NYA,20230427,14,14,10,11,26.0,0.020000000000000018,0.02099999999999999,0.05299999999999999,0.07299999999999995,0.032,5,-9,-17,-3.63,-1.7099999999999995,0.3000000000000007,1.8000000000000003,1,38.0,0,0
20230428COLARI,COL,ARI,20230428,8,14,18,12,-46.0,-0.022999999999999965,-0.05199999999999999,-0.05399999999999999,-0.07700000000000007,-0.0020000000000000018,-1,35,24,-0.9100000000000001,0.3210000000000002,-2.5,-3.5,-2,-45.0,0,0
20230428LANSLN,LAN,SLN,20230428,13,10,13,16,22.0,0.016000000000000014,-0.0050000000000000044,0.05499999999999999,0.07100000000000006,0.06,-15,19,21,0.2200000000000002,1.299,-2.8,-3.1999999999999997,2,14.0,0,1
20230428MIACHN,MIA,CHN,20230428,13,14,13,10,-26.0,-0.08000000000000002,-0.067,-0.17000000000000004,-0.25,-0.10300000000000004,-38,17,-22,-1.5,-1.2220000000000004,1.3999999999999986,-0.3999999999999999,-1,-84.0,0,1
20230428MILANA,MIL,ANA,20230428,16,14,9,12,3.0,-0.01599999999999996,-0.014000000000000012,-0.07700000000000001,-0.09299999999999997,-0.063,-14,9,11,5.36,2.316,1.7000000000000002,-2.1,0,10.0,0,1
20230428NYNATL,NYN,ATL,20230428,15,17,11,9,4.0,0.0020000000000000018,-0.006000000000000005,-0.03200000000000003,-0.031000000000000028,-0.026000000000000023,-8,-29,2,-6.96,-2.24,4.200000000000001,1.4000000000000001,0,-27.0,0,0
20230428BOSCLE,BOS,CLE,20230428,13,12,13,13,23.0,0.04999999999999999,0.06999999999999998,0.126,0.17599999999999993,0.05600000000000002,10,0,-13,-1.4700000000000002,-0.7060000000000004,4.299999999999999,1.6,2,21.0,0,0
20230428CHATBA,CHA,TBA,20230428,7,21,19,5,-95.0,-0.056999999999999995,-0.048000000000000015,-0.10800000000000004,-0.16500000000000004,-0.060000000000000026,-54,-5,-20,-1.7399999999999998,-0.5779999999999998,0.09999999999999964,1.4,-6,-154.0,-4,0
20230428HOUPHI,HOU,PHI,20230428,14,13,11,13,-3.0,-0.04300000000000004,-0.054999999999999966,-0.11099999999999999,-0.15400000000000003,-0.05600000000000002,-32,-44,11,3.1300000000000003,0.5190000000000001,2.6999999999999993,-0.6000000000000001,0,38.0,0,0
20230428MINKCA,MIN,KCA,20230428,15,6,11,20,55.0,0.069,0.04600000000000001,0.133,0.20300000000000007,0.087,7,7,20,1.88,0.44300000000000006,5.1,0.10000000000000009,3,80.0,4,1
20230428OAKCIN,OAK,CIN,20230428,5,10,21,15,-48.0,-0.03899999999999998,-0.02400000000000002,0.013000000000000012,-0.027000000000000024,0.03700000000000003,-11,10,-12,10.8,7.019,-3.8,-4.3,-2,-95.0,0,0
20230428TEXNYA,TEX,NYA,20230428,14,15,11,11,24.0,0.050000000000000044,0.061000000000000026,0.10399999999999998,0.15400000000000003,0.042999999999999955,62,28,14,3.3,2.317,3.5,-1.7000000000000002,0,34.0,-1,1
20230428TORSEA,TOR,SEA,20230428,16,11,9,14,20.0,0.044999999999999984,0.04300000000000001,0.03899999999999998,0.08300000000000007,-0.004000000000000031,34,-34,9,-3.66,-2.276,-3.1000000000000005,3.7,2,13.0,0,1
20230429COLARI,COL,ARI,20230429,8,15,19,12,-54.0,-0.09599999999999997,-0.087,-0.11499999999999999,-0.21099999999999997,-0.027999999999999997,20,44,4,5.82,2.277,7.1000000000000005,-6.2,-2,-61.0,-1,0
20230429LANSLN,LAN,SLN,20230429,14,10,13,17,26.0,0.028000000000000025,-0.0020000000000000018,0.119,0.14800000000000002,0.121,-2,57,27,1.4900000000000002,1.1989999999999998,1.4000000000000004,-0.3999999999999999,3,22.0,1,1
20230429MIACHN,MIA,CHN,20230429,14,14,13,11,-25.0,-0.031000000000000028,-0.02300000000000002,-0.035999999999999976,-0.06700000000000006,-0.012999999999999956,-37,-7,-23,-4.98,-5.399,10.0,8.3,0,-82.0,1,1
20230429MILANA,MIL,ANA,20230429,17,14,9,13,4.0,-0.006000000000000005,-0.0050000000000000044,-0.08299999999999996,-0.08899999999999997,-0.07799999999999996,-26,-2,5,-0.39999999999999947,0.5459999999999998,-3.2,0.3999999999999999,1,12.0,1,1
20230429SDNSFN,SDN,SFN,20230429,13,11,14,14,-1.0,-0.040000000000000036,-0.034,-0.07200000000000001,-0.11099999999999999,-0.038000000000000006,10,12,24,1.21,-0.3420000000000001,0.9000000000000004,-3.9,-1,-9.0,0,1
20230429WASPIT,WAS,PIT,20230429,9,18,15,8,-33.0,0.028000000000000025,0.022999999999999993,-0.014000000000000012,0.01200000000000001,-0.037000000000000005,21,33,7,-1.38,-0.8079999999999998,-1.0,-0.30000000000000027,-4,-48.0,0,0
20230429BOSCLE,BOS,CLE,20230429,13,13,14,13,20.0,0.02300000000000002,0.034,0.057999999999999996,0.08099999999999996,0.023999999999999994,-7,-19,-23,-3.2,-0.9450000000000003,3.200000000000001,1.7000000000000002,1,15.0,-1,1
20230429CHATBA,CHA,TBA,20230429,7,22,20,5,-96.0,0.009000000000000008,0.020999999999999963,0.006000000000000005,0.015000000000000013,-0.014999999999999958,-45,-14,-10,-1.8399999999999999,-0.8560000000000008,3.8000000000000007,1.6000000000000005,-7,-156.0,-5,0
20230429DETBAL,DET,BAL,20230429,9,17,15,8,-24.0,-0.034999999999999976,-0.065,-0.11399999999999999,-0.15000000000000002,-0.04899999999999999,-23,18,8,4.01,1.678,0.3000000000000007,-1.1,-5,-70.0,-4,0
20230429HOUPHI,HOU,PHI,20230429,14,14,12,13,-5.0,0.0020000000000000018,-0.009000000000000008,-0.035999999999999976,-0.03400000000000003,-0.02699999999999997,-23,-31,6,1.5099999999999998,0.8350000000000004,-2.1999999999999993,-1.5,0,34.0,-1,0
20230429MINKCA,MIN,KCA,20230429,16,6,11,21,57.0,0.03700000000000003,0.02400000000000002,0.138,0.17499999999999993,0.11399999999999999,-3,10,14,2.37,1.2650000000000006,-0.9000000000000004,-2.0,4,84.0,5,0
20230429OAKCIN,OAK,CIN,20230429,5,11,22,15,-52.0,-0.01599999999999996,-0.010000000000000009,0.03899999999999998,0.02200000000000002,0.04899999999999999,4,21,-1,-3.81,-1.8699999999999992,-5.1,1.4999999999999996,-2,-103.0,-1,0
20230429TEXNYA,TEX,NYA,20230429,15,15,11,12,27.0,0.056999999999999995,0.05600000000000002,0.13,0.18700000000000006,0.07399999999999998,45,33,1,0.9100000000000001,0.35599999999999987,4.0,-3.4999999999999996,0,40.0,0,1
20230429TORSEA,TOR,SEA,20230429,17,11,9,15,21.0,0.031000000000000028,0.032,0.056999999999999995,0.08799999999999997,0.024999999999999994,34,-24,2,-2.87,-3.064,11.8,1.4,4,15.0,1,1
20230430COLARI,COL,ARI,20230430,8,16,20,12,-61.0,-0.01100000000000001,-0.024999999999999967,-0.04999999999999999,-0.061000000000000054,-0.025000000000000022,-15,35,17,-3.9499999999999993,-1.6560000000000006,0.5999999999999996,2.3999999999999995,-2,-75.0,-2,1
20230430LANSLN,LAN,SLN,20230430,15,10,13,18,27.0,-0.013000000000000012,-0.02200000000000002,0.04600000000000004,0.03200000000000003,0.06800000000000006,-27,28,12,-1.0300000000000002,0.6550000000000002,1.3999999999999995,-1.2000000000000002,3,24.0,2,1
20230430MIACHN,MIA,CHN,20230430,15,14,13,12,-24.0,-0.03799999999999998,-0.0040000000000000036,-0.063,-0.10000000000000009,-0.059,-16,18,-31,-8.620000000000001,-3.869,-3.6999999999999993,1.9000000000000004,1,-80.0,2,1
20230430MILANA,MIL,ANA,20230430,18,14,9,14,6.0,-0.04899999999999999,-0.03300000000000003,-0.07600000000000001,-0.125,-0.04299999999999998,-27,-2,10,5.300000000000001,3.343,-1.3999999999999995,-1.0,1,16.0,2,0
20230430SDNSFN,SDN,SFN,20230430,14,11,14,15,4.0,-0.01100000000000001,-0.023999999999999994,-0.02100000000000002,-0.03200000000000003,0.002999999999999975,23,39,38,-1.09,0.5619999999999998,1.0999999999999996,2.8,0,1.0,1,1
20230430WASPIT,WAS,PIT,20230430,9,20,17,8,-51.0,-0.08200000000000002,-0.08100000000000002,-0.275,-0.3569999999999999,-0.194,39,36,6,0.09999999999999964,-0.4729999999999994,-0.7000000000000011,0.5999999999999996,-5,-84.0,-2,1
20230430BOSCLE,BOS,CLE,20230430,14,13,14,14,21.0,0.04400000000000004,0.058000000000000024,0.11199999999999999,0.15700000000000003,0.053999999999999965,25,1,-7,-6.720000000000001,-2.2169999999999996,-0.3000000000000007,2.4,1,17.0,0,1
20230430CHATBA,CHA,TBA,20230430,7,23,21,5,-105.0,-0.030999999999999972,-0.03600000000000003,-0.11100000000000004,-0.14400000000000002,-0.07500000000000001,-62,-32,-8,-1.4799999999999995,-1.2530000000000001,-3.6000000000000005,2.2,-8,-174.0,-6,1
20230430DETBAL,DET,BAL,20230430,10,18,16,9,-23.0,-0.07599999999999996,-0.034,-0.07300000000000001,-0.15000000000000002,-0.03900000000000001,-33,35,-25,-1.2600000000000007,0.7629999999999999,-1.7000000000000002,-0.2999999999999998,-5,-68.0,-4,0
20230430HOUPHI,HOU,PHI,20230430,14,15,13,13,-10.0,-0.05499999999999999,-0.08000000000000002,-0.16399999999999998,-0.22000000000000008,-0.08399999999999996,-76,-41,12,-0.9699999999999998,-1.6840000000000002,1.7999999999999998,2.3,-2,24.0,-2,1
20230430MINKCA,MIN,KCA,20230430,16,7,12,21,56.0,-0.0030000000000000027,-0.021999999999999992,0.063,0.06000000000000005,0.08499999999999999,-15,14,18,6.13,0.9550000000000001,2.5,1.4,2,82.0,4,1
